"ООО КОЛЬСКАЯ ВЕРФЬ";;;;;;;"Стр. 1";;
;;;;;;

"за период с 01.12.2015 00:00:00  по  31.12.2015 23:59:59";;;;;;;;;;
;;;;;;
"Детализация оказанных услуг по Абонентскому номеру  +79113083788";;;;;;;;;;;;;

"Дата";;;"Время";;"Абонентский номер,адрес электроннойпочты, точкадоступа";"Прод/Объем";;"Единицатарификации(мин, сек, шт,Kb, Mb)";"Вид услуги";"Место вызова";"Стоимость (сНДС),  руб.";;
"21.12.15";;;"10:57:08";;"79212885905";"0.42";;"Минута";"Входящие вызовы";"Мурманск";"0.00";;
"21.12.15";;;"11:39:54";;"79219501871";"5.73";;"Минута";"Входящие вызовы";"Мурманск";"0.00";;
"21.12.15";;;"11:59:07";;"79219501871";"1";;"Минута";"Исходящие местныевызовы";"Мурманск";"0.00";;
"21.12.15";;;"12:21:12";;"406304";"2";;"Минута";"Исходящие местныевызовы";"Мурманск";"1.00";;
"21.12.15";;;"12:55:42";;"79212806566";"1";;"Минута";"Исходящие местныевызовы";"Мурманск";"0.00";;
"21.12.15";;;"13:02:33";;"9600203198";"0.38";;"Минута";"Входящие вызовы";"Мурманск";"0.00";;
"21.12.15";;;"13:33:53";;"900";"0";;"Штука";"Входящие СМС";"Мурманск";"0.00";;
"21.12.15";;;"13:33:57";;"900";"0";;"Штука";"Входящие СМС";"Мурманск";"0.00";;
"21.12.15";;;"13:51:05";;"79600203198";"0";;"Минута";"Исходящие местныевызовы";"Мурманск";"0.00";;
"21.12.15";;;"13:51:26";;"79600203198";"0";;"Минута";"Исходящие местныевызовы";"Мурманск";"0.00";;
"21.12.15";;;"14:04:00";;"270970";"2";;"Минута";"Исходящие местныевызовы";"Мурманск";"1.00";;
"21.12.15";;;"15:52:47";;"79211594445";"3";;"Минута";"Исходящие местныевызовы";"Мурманск";"0.00";;
"21.12.15";;;"17:21:38";;"79211594445";"1.25";;"Минута";"Входящие вызовы";"Мурманск";"0.00";;
"21.12.15";;;"17:45:51";;"84952324179";"3";;"Минута";"Исходящиемеждугородные вызовы";"Мурманск";"4.80";;
"21.12.15";;;"19:35:20";;"79212885905";"1.05";;"Минута";"Входящие вызовы";"Мурманск";"0.00";;
"21.12.15";;;"20:42:23";;"INTERNET";"50";;"Килобайт";"Мобильный Интернет(пакетная передачаданных)";"Мурманск";"0.05";;

"Место вызова - местонахождение абонента  при пользовании услугой ";;;;;;;;;;
"ООО КОЛЬСКАЯ ВЕРФЬ";;;;;;;"Стр. 350";;
;;;;;;

"за период с 01.12.2015 00:00:00  по  31.12.2015 23:59:59";;;;;;;;;;
;;;;;;
"Детализация оказанных услуг по Абонентскому номеру  +79212885919";;;;;;;;;;;;;
"Дата";;;"Время";;"Абонентский номер,адрес электроннойпочты, точкадоступа";"Прод/Объем";;"Единицатарификации(мин, сек, шт,Kb, Mb)";"Вид услуги";"Место вызова";"Стоимость (сНДС),  руб.";;
"22.12.15";;;"00:22:57";;"INTERNET";"70";;"Килобайт";"Мобильный Интернет(пакетная передачаданных)";"Мурманск";"0.07";;
"22.12.15";;;"08:06:28";;"INTERNET";"252";;"Килобайт";"Мобильный Интернет(пакетная передачаданных)";"Мурманск";"0.25";;
"22.12.15";;;"09:25:16";;"79217351808";"3";;"Минута";"Исходящие местныевызовы";"Мурманск";"0.00";;
"22.12.15";;;"09:43:52";;"INTERNET";"90";;"Килобайт";"Мобильный Интернет(пакетная передачаданных)";"Мурманск";"0.09";;
"22.12.15";;;"09:56:05";;"INTERNET";"32278";;"Килобайт";"Мобильный Интернет(пакетная передачаданных) (Начисления затрафик передачи данных4G)";"Мурманск";"31.61";;
"22.12.15";;;"09:56:22";;"900";"0";;"Штука";"Входящие СМС";"Мурманск";"0.00";;
"22.12.15";;;"09:56:25";;"900";"0";;"Штука";"Входящие СМС";"Мурманск";"0.00";;
"22.12.15";;;"09:56:26";;"900";"0";;"Штука";"Входящие СМС";"Мурманск";"0.00";;
"22.12.15";;;"11:48:43";;"79219501871";"3";;"Минута";"Исходящие местныевызовы";"Мурманск";"0.00";;
"22.12.15";;;"12:37:27";;"79166773035";"3";;"Минута";"Исходящиемеждугородные вызовы";"Мурманск";"4.80";;
"22.12.15";;;"12:41:37";;"79166773035";"2";;"Минута";"Исходящиемеждугородные вызовы";"Мурманск";"3.20";;
"22.12.15";;;"13:05:41";;"79211594445";"2";;"Минута";"Исходящие местныевызовы";"Мурманск";"0.00";;
"22.12.15";;;"13:57:37";;"79217351808";"0.3";;"Минута";"Входящие вызовы";"Мурманск";"0.00";;
"22.12.15";;;"13:58:06";;"INTERNET";"15001";;"Килобайт";"Мобильный Интернет(пакетная передачаданных)";"Мурманск";"14.69";;
"22.12.15";;;"14:28:11";;"79217351808";"2";;"Минута";"Исходящие местныевызовы";"Мурманск";"0.00";;
"22.12.15";;;"15:10:28";;"79217351808";"0.95";;"Минута";"Входящие вызовы";"Мурманск";"0.00";;
"22.12.15";;;"16:03:44";;"79217351808";"2";;"Минута";"Исходящие местныевызовы";"Мурманск";"0.00";;
"22.12.15";;;"16:57:47";;"79217351808";"2.1";;"Минута";"Входящие вызовы";"Мурманск";"0.00";;
"22.12.15";;;"17:27:03";;"79211594445";"7";;"Минута";"Исходящие местныевызовы";"Мурманск";"0.00";;
"22.12.15";;;"17:34:16";;"INTERNET";"1286";;"Килобайт";"Мобильный Интернет(пакетная передачаданных)";"Мурманск";"1.26";;
"22.12.15";;;"17:44:15";;"79212806566";"4.83";;"Минута";"Входящие вызовы";"Мурманск";"0.00";;
"22.12.15";;;"19:18:31";;"INTERNET";"2290";;"Килобайт";"Мобильный Интернет(пакетная передачаданных)";"Мурманск";"2.24";;
"22.12.15";;;"19:18:38";;"79211594445";"2";;"Минута";"Исходящие местныевызовы";"Мурманск";"0.00";;
"22.12.15";;;"19:28:24";;"900";"0";;"Штука";"Входящие СМС";"Мурманск";"0.00";;
"22.12.15";;;"19:28:26";;"900";"0";;"Штука";"Входящие СМС";"Мурманск";"0.00";;
"22.12.15";;;"19:31:28";;"900";"0";;"Штука";"Входящие СМС";"Мурманск";"0.00";;
"22.12.15";;;"21:57:36";;"79210384794";"3.2";;"Минута";"Входящие вызовы";"Мурманск";"0.00";;
"22.12.15";;;"22:28:37";;"INTERNET";"25";;"Килобайт";"Мобильный Интернет(пакетная передачаданных)";"Мурманск";"0.02";;

"Место вызова - местонахождение абонента  при пользовании услугой ";;;;;;;;;;
"ООО КОЛЬСКАЯ ВЕРФЬ";;;;;;;"Стр. 351";;
;;;;;;

"за период с 01.12.2015 00:00:00  по  31.12.2015 23:59:59";;;;;;;;;;
;;;;;;
"Детализация оказанных услуг по Абонентскому номеру  +79212885919";;;;;;;;;;;;;
"Дата";;;"Время";;"Абонентский номер,адрес электроннойпочты, точкадоступа";"Прод/Объем";;"Единицатарификации(мин, сек, шт,Kb, Mb)";"Вид услуги";"Место вызова";"Стоимость (сНДС),  руб.";;
"22.12.15";;;"23:54:35";;"INTERNET";"5";;"Килобайт";"Мобильный Интернет(пакетная передачаданных) (Начисления затрафик передачи данных4G)";"Мурманск";"0.00";;
"23.12.15";;;"00:00:53";;"INTERNET";"332";;"Килобайт";"Мобильный Интернет(пакетная передачаданных) (Начисления затрафик передачи данных4G)";"Мурманск";"0.33";;
"23.12.15";;;"03:31:01";;"INTERNET";"30";;"Килобайт";"Мобильный Интернет(пакетная передачаданных) (Начисления затрафик передачи данных4G)";"Мурманск";"0.03";;
"23.12.15";;;"03:31:01";;"INTERNET";"12";;"Килобайт";"Мобильный Интернет(пакетная передачаданных) (Начисления затрафик передачи данных4G)";"Мурманск";"0.01";;
"23.12.15";;;"04:31:01";;"INTERNET";"24";;"Килобайт";"Мобильный Интернет(пакетная передачаданных) (Начисления затрафик передачи данных4G)";"Мурманск";"0.02";;
"23.12.15";;;"05:31:01";;"INTERNET";"24";;"Килобайт";"Мобильный Интернет(пакетная передачаданных) (Начисления затрафик передачи данных4G)";"Мурманск";"0.02";;
"23.12.15";;;"06:31:01";;"INTERNET";"247";;"Килобайт";"Мобильный Интернет(пакетная передачаданных) (Начисления затрафик передачи данных4G)";"Мурманск";"0.24";;
"23.12.15";;;"07:31:01";;"INTERNET";"23";;"Килобайт";"Мобильный Интернет(пакетная передачаданных) (Начисления затрафик передачи данных4G)";"Мурманск";"0.02";;
"23.12.15";;;"08:22:30";;"INTERNET";"35930";;"Килобайт";"Мобильный Интернет(пакетная передачаданных) (Начисления затрафик передачи данных4G)";"Мурманск";"35.19";;
"23.12.15";;;"09:41:40";;"9166773035";"2.82";;"Минута";"Входящие вызовы";"Мурманск";"0.00";;
"23.12.15";;;"10:35:38";;"9166773035";"2.53";;"Минута";"Входящие вызовы";"Мурманск";"0.00";;
"23.12.15";;;"10:39:20";;"900";"0";;"Штука";"Входящие СМС";"Мурманск";"0.00";;
"23.12.15";;;"10:39:27";;"900";"0";;"Штука";"Входящие СМС";"Мурманск";"0.00";;
"23.12.15";;;"10:42:35";;"79210331333";"0";;"Штука";"СМС исходящие";"Мурманск";"0.50";;
"23.12.15";;;"11:13:36";;"9166773035";"0.43";;"Минута";"Входящие вызовы";"Мурманск";"0.00";;
"23.12.15";;;"12:33:54";;"900";"0";;"Штука";"Входящие СМС";"Мурманск";"0.00";;
"23.12.15";;;"12:33:57";;"900";"0";;"Штука";"Входящие СМС";"Мурманск";"0.00";;
"23.12.15";;;"12:33:59";;"900";"0";;"Штука";"Входящие СМС";"Мурманск";"0.00";;
"23.12.15";;;"12:40:46";;"79219501871";"2.25";;"Минута";"Входящие вызовы";"Мурманск";"0.00";;
"23.12.15";;;"13:22:18";;"79217351808";"1";;"Минута";"Исходящие местныевызовы";"Мурманск";"0.00";;
"23.12.15";;;"14:46:27";;"79211594445";"3";;"Минута";"Исходящие местныевызовы";"Мурманск";"0.00";;

"Место вызова - местонахождение абонента  при пользовании услугой ";;;;;;;;;;
"ООО КОЛЬСКАЯ ВЕРФЬ";;;;;;;"Стр. 352";;
;;;;;;

"за период с 01.12.2015 00:00:00  по  31.12.2015 23:59:59";;;;;;;;;;
;;;;;;
"Детализация оказанных услуг по Абонентскому номеру  +79212885919";;;;;;;;;;;;;
"Дата";;;"Время";;"Абонентский номер,адрес электроннойпочты, точкадоступа";"Прод/Объем";;"Единицатарификации(мин, сек, шт,Kb, Mb)";"Вид услуги";"Место вызова";"Стоимость (сНДС),  руб.";;
"23.12.15";;;"15:07:13";;"79217351808";"2";;"Минута";"Исходящие местныевызовы";"Мурманск";"0.00";;
"23.12.15";;;"16:07:20";;"79217351808";"2";;"Минута";"Исходящие местныевызовы";"Мурманск";"0.00";;
"23.12.15";;;"16:36:14";;"79210331333";"0";;"Штука";"Входящие СМС";"Мурманск";"0.00";;
"23.12.15";;;"16:36:19";;"79210331333";"0";;"Штука";"Входящие СМС";"Мурманск";"0.00";;
"23.12.15";;;"17:00:06";;"79217351808";"3";;"Минута";"Исходящие местныевызовы";"Мурманск";"0.00";;
"23.12.15";;;"17:29:20";;"79211594445";"1.68";;"Минута";"Входящие вызовы";"Мурманск";"0.00";;
"23.12.15";;;"17:34:25";;"79217351808";"1.27";;"Минута";"Входящие вызовы";"Мурманск";"0.00";;
"23.12.15";;;"19:04:37";;"79211594445";"2";;"Минута";"Исходящие местныевызовы";"Мурманск";"0.00";;
"23.12.15";;;"19:53:38";;"79211594445";"1";;"Минута";"Исходящие местныевызовы";"Мурманск";"0.00";;
"24.12.15";;;"00:03:41";;"INTERNET";"57";;"Килобайт";"Мобильный Интернет(пакетная передачаданных) (Начисления затрафик передачи данных4G)";"Мурманск";"0.06";;
"24.12.15";;;"08:25:52";;"INTERNET";"24387";;"Килобайт";"Мобильный Интернет(пакетная передачаданных) (Начисления затрафик передачи данных4G)";"Мурманск";"23.88";;
